CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
5743,Male,24,29,90.77,2632.33,One Year,Mailed Check,0
5744,Female,47,32,40.07,1282.24,One Year,Electronic Check,0
5745,Female,60,35,35.85,1254.75,Two Year,Bank Transfer,0
5746,Male,75,43,27.7,1191.1,Month-to-Month,Electronic Check,1
5747,Male,79,53,111.2,5893.6,Two Year,Bank Transfer,0
5748,Female,24,20,43.31,866.2,Month-to-Month,Credit Card,1
5749,Female,53,8,54.42,435.36,One Year,Bank Transfer,1
5750,Male,46,42,48.05,2018.1,Month-to-Month,Electronic Check,0
5751,Female,41,70,61.36,4295.2,Month-to-Month,Credit Card,0
5752,Female,69,16,91.4,1462.4,Month-to-Month,Bank Transfer,1
5753,Male,56,69,107.06,7387.14,Month-to-Month,Bank Transfer,0
5754,Female,21,53,38.26,2027.78,Month-to-Month,Mailed Check,0
5755,Female,46,45,88.64,3988.8,One Year,Bank Transfer,0
5756,Male,61,51,55.26,2818.26,Month-to-Month,Electronic Check,0
5757,Male,22,6,118.05,708.3,One Year,Credit Card,1
5758,Female,72,33,49.89,1646.37,Month-to-Month,Electronic Check,1
5759,Male,46,15,20.72,310.8,Month-to-Month,Bank Transfer,0
5760,Female,79,14,71.56,1001.84,Month-to-Month,Electronic Check,1
5761,Male,47,39,35.07,1367.73,Month-to-Month,Mailed Check,0
5762,Female,46,63,24.45,1540.35,Month-to-Month,Electronic Check,0
5763,Male,43,5,89.83,449.15,Two Year,Credit Card,0
5764,Female,36,52,93.23,4847.96,Month-to-Month,Credit Card,1
5765,Female,43,16,66.07,1057.12,One Year,Bank Transfer,0
5766,Female,54,38,87.69,3332.22,Month-to-Month,Credit Card,1
5767,Male,44,53,73.82,3912.46,Two Year,Electronic Check,0
5768,Male,47,53,82.98,4397.94,Month-to-Month,Bank Transfer,0
5769,Female,68,46,79.67,3664.82,Two Year,Electronic Check,0
5770,Female,70,15,86.58,1298.7,Month-to-Month,Mailed Check,1
5771,Male,47,59,39.96,2357.64,Month-to-Month,Electronic Check,0
5772,Male,20,50,46.87,2343.5,One Year,Credit Card,0
5773,Male,76,9,64.0,576.0,One Year,Credit Card,0
5774,Male,75,26,64.61,1679.86,Month-to-Month,Mailed Check,1
5775,Male,60,3,97.44,292.32,Month-to-Month,Bank Transfer,0
5776,Male,24,47,56.74,2666.78,One Year,Credit Card,0
5777,Female,78,5,36.25,181.25,Month-to-Month,Credit Card,1
5778,Male,66,62,45.15,2799.3,Month-to-Month,Credit Card,1
5779,Female,74,5,41.47,207.35,One Year,Mailed Check,0
5780,Male,26,10,93.17,931.7,One Year,Mailed Check,0
5781,Male,70,63,67.03,4222.89,Month-to-Month,Credit Card,0
5782,Female,58,25,90.86,2271.5,One Year,Bank Transfer,0
5783,Female,59,44,61.62,2711.28,Month-to-Month,Credit Card,0
5784,Male,30,25,108.97,2724.25,Month-to-Month,Electronic Check,1
5785,Female,32,30,118.35,3550.5,Month-to-Month,Electronic Check,1
5786,Female,71,14,86.98,1217.72,Two Year,Bank Transfer,0
5787,Female,22,43,106.38,4574.34,Month-to-Month,Credit Card,0
5788,Female,46,28,70.79,1982.12,Month-to-Month,Bank Transfer,0
5789,Male,52,19,113.46,2155.74,One Year,Electronic Check,0
5790,Female,44,42,103.16,4332.72,Month-to-Month,Credit Card,0
5791,Male,44,20,119.18,2383.6,One Year,Credit Card,0
5792,Male,25,11,82.31,905.41,Two Year,Electronic Check,1
5793,Male,49,54,97.92,5287.68,Two Year,Bank Transfer,1
5794,Male,37,24,74.29,1782.96,Month-to-Month,Bank Transfer,0
5795,Female,27,70,45.91,3213.7,One Year,Mailed Check,0
5796,Female,30,17,55.48,943.16,Two Year,Mailed Check,0
5797,Male,46,28,109.4,3063.2,Month-to-Month,Mailed Check,1
5798,Male,52,50,25.59,1279.5,Month-to-Month,Bank Transfer,1
5799,Male,78,55,79.15,4353.25,Month-to-Month,Credit Card,0
5800,Male,71,10,57.25,572.5,Month-to-Month,Credit Card,0
5801,Female,25,21,58.67,1232.07,Two Year,Mailed Check,0
5802,Male,46,58,108.46,6290.68,One Year,Bank Transfer,0
5803,Female,48,34,105.38,3582.92,Month-to-Month,Mailed Check,1
5804,Male,58,43,79.88,3434.84,Two Year,Bank Transfer,0
5805,Male,47,11,47.29,520.19,Month-to-Month,Bank Transfer,0
5806,Male,39,33,67.55,2229.15,Two Year,Mailed Check,0
5807,Male,38,58,60.83,3528.14,Month-to-Month,Credit Card,0
5808,Female,29,46,55.36,2546.56,Month-to-Month,Credit Card,0
5809,Female,28,61,30.28,1847.08,Month-to-Month,Bank Transfer,0
5810,Female,19,62,74.31,4607.22,One Year,Electronic Check,0
5811,Male,67,1,50.18,50.18,Month-to-Month,Electronic Check,0
5812,Male,58,21,86.08,1807.68,Month-to-Month,Electronic Check,1
5813,Female,19,62,51.92,3219.04,Two Year,Mailed Check,0
5814,Female,51,64,63.12,4039.68,Two Year,Credit Card,0
5815,Male,20,56,25.24,1413.44,One Year,Electronic Check,0
5816,Male,33,1,119.25,119.25,Two Year,Electronic Check,0
5817,Female,68,21,70.76,1485.96,Two Year,Electronic Check,0
5818,Male,21,22,22.42,493.24,One Year,Electronic Check,0
5819,Male,40,54,74.12,4002.48,One Year,Mailed Check,0
5820,Female,74,4,107.04,428.16,Two Year,Credit Card,1
5821,Male,67,65,97.26,6321.9,One Year,Credit Card,1
5822,Female,37,51,90.09,4594.59,Month-to-Month,Credit Card,1
5823,Male,42,63,33.95,2138.85,Month-to-Month,Electronic Check,0
5824,Female,47,15,85.77,1286.55,Month-to-Month,Bank Transfer,0
5825,Male,35,36,96.63,3478.68,Two Year,Mailed Check,0
5826,Female,59,29,77.24,2239.96,One Year,Mailed Check,0
5827,Female,28,52,109.27,5682.04,Two Year,Mailed Check,0
5828,Female,46,46,47.7,2194.2,One Year,Credit Card,0
5829,Female,34,69,44.21,3050.49,Month-to-Month,Credit Card,0
5830,Male,43,29,106.96,3101.84,One Year,Mailed Check,0
5831,Male,73,47,82.54,3879.38,Month-to-Month,Electronic Check,0
5832,Female,74,25,20.14,503.5,Month-to-Month,Bank Transfer,1
5833,Male,40,16,55.31,884.96,Two Year,Credit Card,0
5834,Male,73,41,105.79,4337.39,One Year,Credit Card,0
5835,Male,69,65,22.73,1477.45,Two Year,Electronic Check,0
5836,Male,65,69,20.32,1402.08,Month-to-Month,Electronic Check,1
5837,Male,37,20,48.13,962.6,One Year,Credit Card,0
5838,Female,62,69,111.4,7686.6,Month-to-Month,Electronic Check,1
5839,Female,19,36,110.15,3965.4,One Year,Electronic Check,0
5840,Female,41,58,71.88,4169.04,Month-to-Month,Electronic Check,0
5841,Female,48,48,75.32,3615.36,One Year,Bank Transfer,0
5842,Male,44,2,53.2,106.4,Month-to-Month,Bank Transfer,0
5843,Male,19,29,44.37,1286.73,Month-to-Month,Bank Transfer,1
5844,Female,74,16,101.52,1624.32,One Year,Electronic Check,0
5845,Male,31,35,30.63,1072.05,One Year,Electronic Check,0
5846,Male,21,62,68.74,4261.88,One Year,Bank Transfer,0
5847,Female,66,4,83.44,333.76,One Year,Bank Transfer,0
5848,Male,30,68,30.37,2065.16,Two Year,Mailed Check,0
5849,Female,53,51,71.96,3669.96,Two Year,Credit Card,0
5850,Female,52,33,77.75,2565.75,Month-to-Month,Bank Transfer,0
5851,Male,61,24,94.25,2262.0,Month-to-Month,Mailed Check,1
5852,Male,71,25,43.48,1087.0,One Year,Mailed Check,0
5853,Female,72,28,49.33,1381.24,Month-to-Month,Bank Transfer,0
5854,Female,25,7,76.95,538.65,Month-to-Month,Mailed Check,0
5855,Male,19,36,118.31,4259.16,Month-to-Month,Bank Transfer,1
5856,Female,23,10,41.75,417.5,Month-to-Month,Credit Card,1
5857,Female,48,36,118.59,4269.24,One Year,Credit Card,0
5858,Female,71,18,91.43,1645.74,Month-to-Month,Credit Card,0
5859,Male,27,6,102.61,615.66,Month-to-Month,Bank Transfer,1
5860,Female,61,7,28.96,202.72,Two Year,Mailed Check,0
5861,Male,38,12,50.04,600.48,Two Year,Bank Transfer,0
5862,Female,59,41,25.77,1056.57,Two Year,Credit Card,0
5863,Male,27,63,57.15,3600.45,Month-to-Month,Mailed Check,0
5864,Female,40,25,118.13,2953.25,Month-to-Month,Electronic Check,1
5865,Male,20,53,30.53,1618.09,Month-to-Month,Credit Card,0
5866,Male,49,33,76.24,2515.92,Month-to-Month,Bank Transfer,1
5867,Male,37,6,20.61,123.66,Month-to-Month,Bank Transfer,0
5868,Female,27,62,91.27,5658.74,Two Year,Bank Transfer,1
5869,Female,46,66,39.72,2621.52,Two Year,Electronic Check,0
5870,Female,58,9,32.96,296.64,Two Year,Mailed Check,0
5871,Male,69,67,53.7,3597.9,One Year,Bank Transfer,0
5872,Female,68,16,97.1,1553.6,One Year,Bank Transfer,0
5873,Male,63,55,30.66,1686.3,One Year,Bank Transfer,0
5874,Female,51,40,42.98,1719.2,Two Year,Credit Card,0
5875,Male,54,26,20.85,542.1,One Year,Credit Card,0
5876,Male,37,38,116.84,4439.92,Month-to-Month,Electronic Check,0
5877,Male,78,35,79.21,2772.35,Month-to-Month,Mailed Check,0
5878,Female,78,68,91.99,6255.32,One Year,Mailed Check,0
5879,Female,25,59,85.14,5023.26,Month-to-Month,Bank Transfer,1
5880,Female,24,14,34.44,482.16,Two Year,Bank Transfer,0
5881,Male,23,47,79.49,3736.03,One Year,Credit Card,0
5882,Male,28,71,33.14,2352.94,One Year,Credit Card,0
5883,Female,61,72,60.12,4328.64,Month-to-Month,Credit Card,0
5884,Female,35,42,76.9,3229.8,Month-to-Month,Credit Card,0
5885,Female,68,51,75.89,3870.39,Month-to-Month,Bank Transfer,0
5886,Male,59,19,31.91,606.29,One Year,Credit Card,0
5887,Male,74,66,23.44,1547.04,Month-to-Month,Mailed Check,1
5888,Male,46,47,99.82,4691.54,Two Year,Credit Card,1
5889,Male,42,65,92.59,6018.35,One Year,Electronic Check,0
5890,Male,38,42,28.18,1183.56,One Year,Credit Card,0
5891,Female,63,38,32.74,1244.12,Two Year,Bank Transfer,0
5892,Male,20,13,109.26,1420.38,Two Year,Bank Transfer,0
5893,Male,35,44,96.91,4264.04,Month-to-Month,Bank Transfer,1
5894,Male,41,24,119.62,2870.88,Two Year,Credit Card,0
5895,Male,64,30,45.4,1362.0,Month-to-Month,Mailed Check,0
5896,Male,55,70,68.78,4814.6,Month-to-Month,Bank Transfer,0
5897,Female,27,38,43.65,1658.7,Month-to-Month,Mailed Check,0
5898,Male,44,23,82.28,1892.44,One Year,Bank Transfer,0
5899,Male,29,57,31.54,1797.78,Month-to-Month,Bank Transfer,0
5900,Male,24,23,32.72,752.56,One Year,Mailed Check,0
5901,Female,34,36,27.19,978.84,One Year,Electronic Check,0
5902,Female,18,57,89.36,5093.52,One Year,Bank Transfer,1
5903,Female,75,1,69.41,69.41,Month-to-Month,Mailed Check,0
5904,Male,67,72,81.77,5887.44,Two Year,Bank Transfer,0
5905,Female,43,3,107.93,323.79,One Year,Credit Card,1
5906,Male,32,14,94.03,1316.42,Month-to-Month,Mailed Check,0
5907,Male,68,34,66.17,2249.78,Two Year,Bank Transfer,0
5908,Female,77,70,118.44,8290.8,Month-to-Month,Electronic Check,0
5909,Male,50,69,65.63,4528.47,One Year,Credit Card,0
5910,Male,79,51,31.25,1593.75,One Year,Bank Transfer,0
5911,Male,54,29,119.27,3458.83,Month-to-Month,Credit Card,1
5912,Female,64,48,22.28,1069.44,Month-to-Month,Electronic Check,0
5913,Male,48,16,74.99,1199.84,Two Year,Mailed Check,0
5914,Male,52,57,50.91,2901.87,Month-to-Month,Bank Transfer,0
5915,Female,18,10,70.36,703.6,Month-to-Month,Mailed Check,0
5916,Male,25,19,75.87,1441.53,One Year,Bank Transfer,0
5917,Male,29,67,44.01,2948.67,One Year,Bank Transfer,0
5918,Female,76,36,75.69,2724.84,One Year,Mailed Check,0
5919,Male,71,4,95.61,382.44,Two Year,Mailed Check,0
5920,Male,74,33,46.65,1539.45,Month-to-Month,Bank Transfer,0
5921,Male,36,28,58.34,1633.52,One Year,Electronic Check,0
5922,Male,42,9,46.82,421.38,One Year,Electronic Check,0
5923,Male,74,6,102.06,612.36,Month-to-Month,Bank Transfer,0
5924,Female,49,49,92.5,4532.5,Two Year,Mailed Check,0
5925,Female,29,22,107.12,2356.64,Two Year,Electronic Check,0
5926,Female,30,48,37.0,1776.0,Month-to-Month,Bank Transfer,0
5927,Female,45,21,27.36,574.56,One Year,Credit Card,0
5928,Male,18,33,31.94,1054.02,One Year,Bank Transfer,0
5929,Male,68,56,36.1,2021.6,Month-to-Month,Mailed Check,0
5930,Male,23,29,73.31,2125.99,Two Year,Bank Transfer,0
5931,Male,25,53,117.09,6205.77,One Year,Credit Card,1
5932,Male,21,40,55.72,2228.8,One Year,Credit Card,0
5933,Female,22,18,115.85,2085.3,Month-to-Month,Bank Transfer,0
5934,Female,42,47,23.82,1119.54,Month-to-Month,Credit Card,0
5935,Male,39,13,112.69,1464.97,Month-to-Month,Bank Transfer,0
5936,Male,45,27,38.12,1029.24,One Year,Mailed Check,0
5937,Male,56,62,111.25,6897.5,One Year,Mailed Check,1
5938,Female,40,45,25.62,1152.9,Month-to-Month,Mailed Check,0
5939,Male,21,3,114.82,344.46,Month-to-Month,Electronic Check,0
5940,Male,69,22,40.08,881.76,Month-to-Month,Bank Transfer,0
5941,Male,21,27,50.27,1357.29,One Year,Mailed Check,0
5942,Female,79,55,69.09,3799.95,One Year,Bank Transfer,0
5943,Male,64,67,58.07,3890.69,Month-to-Month,Credit Card,0
5944,Female,76,33,86.75,2862.75,Month-to-Month,Mailed Check,0
5945,Female,38,2,117.48,234.96,Month-to-Month,Electronic Check,0
5946,Female,54,46,80.64,3709.44,Month-to-Month,Mailed Check,1
5947,Female,73,33,92.15,3040.95,One Year,Electronic Check,0
5948,Female,58,58,28.8,1670.4,Month-to-Month,Credit Card,0
5949,Female,19,7,82.78,579.46,Month-to-Month,Bank Transfer,1
5950,Male,76,15,65.38,980.7,One Year,Credit Card,0
5951,Male,24,26,108.58,2823.08,Two Year,Credit Card,1
5952,Male,66,11,58.82,647.02,Two Year,Credit Card,0
5953,Female,33,38,87.95,3342.1,Two Year,Credit Card,0
5954,Male,34,27,42.82,1156.14,One Year,Credit Card,0
5955,Female,37,7,45.94,321.58,One Year,Bank Transfer,0
5956,Female,75,1,57.61,57.61,One Year,Electronic Check,0
5957,Female,40,21,50.41,1058.61,Two Year,Credit Card,0
5958,Male,51,30,45.39,1361.7,Two Year,Mailed Check,0
5959,Female,28,8,24.97,199.76,Month-to-Month,Electronic Check,1
5960,Female,51,3,103.67,311.01,Month-to-Month,Electronic Check,1
5961,Male,50,55,26.43,1453.65,Month-to-Month,Mailed Check,0
5962,Male,43,15,108.74,1631.1,One Year,Mailed Check,0
5963,Female,19,36,32.55,1171.8,One Year,Mailed Check,0
5964,Female,78,6,26.53,159.18,Two Year,Mailed Check,0
5965,Male,40,42,76.3,3204.6,Month-to-Month,Mailed Check,1
5966,Male,58,50,70.24,3512.0,Month-to-Month,Credit Card,0
5967,Male,39,18,69.12,1244.16,Two Year,Electronic Check,0
5968,Female,75,50,77.45,3872.5,Month-to-Month,Mailed Check,0
5969,Male,51,30,48.71,1461.3,Month-to-Month,Mailed Check,0
5970,Male,77,39,86.29,3365.31,One Year,Bank Transfer,0
5971,Male,32,12,70.24,842.88,Month-to-Month,Electronic Check,1
5972,Female,27,59,53.47,3154.73,Month-to-Month,Electronic Check,0
5973,Male,32,44,102.65,4516.6,Month-to-Month,Credit Card,0
5974,Male,59,4,92.77,371.08,Month-to-Month,Electronic Check,1
5975,Male,46,36,59.36,2136.96,One Year,Mailed Check,0
5976,Male,74,48,104.76,5028.48,Month-to-Month,Bank Transfer,0
5977,Male,40,14,112.03,1568.42,Month-to-Month,Electronic Check,1
5978,Female,76,49,73.69,3610.81,Month-to-Month,Bank Transfer,0
5979,Female,34,67,41.5,2780.5,One Year,Mailed Check,0
5980,Female,77,9,111.58,1004.22,Month-to-Month,Bank Transfer,1
5981,Male,26,21,38.95,817.95,Month-to-Month,Electronic Check,0
5982,Female,67,72,24.84,1788.48,Month-to-Month,Electronic Check,0
5983,Female,53,16,52.75,844.0,Month-to-Month,Credit Card,0
5984,Female,26,16,92.7,1483.2,Month-to-Month,Mailed Check,0
5985,Male,33,28,112.33,3145.24,One Year,Credit Card,0
5986,Male,53,51,83.73,4270.23,Two Year,Credit Card,0
5987,Female,65,56,115.18,6450.08,Two Year,Mailed Check,1
5988,Female,68,57,29.24,1666.68,One Year,Electronic Check,0
5989,Male,50,52,26.08,1356.16,Month-to-Month,Bank Transfer,0
5990,Male,72,46,80.42,3699.32,One Year,Credit Card,0
5991,Female,48,38,116.61,4431.18,Month-to-Month,Electronic Check,1
5992,Male,23,48,70.27,3372.96,One Year,Electronic Check,0
5993,Female,27,41,25.15,1031.15,Month-to-Month,Credit Card,0
5994,Male,33,59,42.12,2485.08,Two Year,Credit Card,0
5995,Female,21,67,44.48,2980.16,Two Year,Credit Card,0
5996,Female,71,66,53.79,3550.14,Month-to-Month,Electronic Check,0
5997,Male,39,27,24.36,657.72,Month-to-Month,Mailed Check,0
5998,Female,30,32,110.49,3535.68,One Year,Mailed Check,1
5999,Female,33,56,71.56,4007.36,Month-to-Month,Credit Card,0
6000,Female,69,10,87.09,870.9,Two Year,Bank Transfer,0
6001,Male,79,40,26.72,1068.8,Month-to-Month,Electronic Check,0
6002,Male,46,17,25.41,431.97,Month-to-Month,Bank Transfer,0
6003,Male,23,58,78.65,4561.7,One Year,Credit Card,0
6004,Female,43,6,108.73,652.38,Month-to-Month,Electronic Check,1
6005,Male,28,39,72.85,2841.15,Month-to-Month,Mailed Check,1
6006,Female,41,18,107.78,1940.04,One Year,Mailed Check,0
6007,Female,46,72,101.1,7279.2,One Year,Bank Transfer,0
6008,Male,20,42,27.59,1158.78,One Year,Credit Card,0
6009,Male,69,4,40.2,160.8,One Year,Bank Transfer,0
6010,Female,27,20,85.77,1715.4,Month-to-Month,Credit Card,1
6011,Female,78,28,64.35,1801.8,Month-to-Month,Mailed Check,0
6012,Male,77,40,49.07,1962.8,Month-to-Month,Electronic Check,0
6013,Male,79,65,61.86,4020.9,Two Year,Mailed Check,0
6014,Male,18,44,64.52,2838.88,Month-to-Month,Bank Transfer,0
6015,Female,69,23,111.06,2554.38,Month-to-Month,Electronic Check,1
6016,Female,60,57,30.35,1729.95,Two Year,Credit Card,0
6017,Female,43,47,47.97,2254.59,Two Year,Mailed Check,0
6018,Female,75,13,73.76,958.88,Two Year,Credit Card,0
6019,Female,29,16,89.83,1437.28,Month-to-Month,Mailed Check,0
6020,Male,31,55,83.06,4568.3,One Year,Credit Card,1
6021,Male,42,65,114.16,7420.4,Month-to-Month,Mailed Check,1
6022,Female,25,16,99.56,1592.96,Two Year,Mailed Check,1
6023,Female,60,37,75.71,2801.27,Month-to-Month,Credit Card,0
6024,Male,21,52,41.47,2156.44,Month-to-Month,Mailed Check,0
6025,Male,45,10,65.09,650.9,Month-to-Month,Mailed Check,0
6026,Male,24,38,89.34,3394.92,Month-to-Month,Mailed Check,0
6027,Male,27,44,103.8,4567.2,One Year,Bank Transfer,0
6028,Female,68,54,115.97,6262.38,Two Year,Mailed Check,0
6029,Male,74,51,80.55,4108.05,One Year,Credit Card,0
6030,Female,75,52,72.69,3779.88,Month-to-Month,Credit Card,0
6031,Male,53,70,21.77,1523.9,Two Year,Bank Transfer,0
6032,Male,19,59,27.21,1605.39,Month-to-Month,Mailed Check,0
6033,Male,43,13,35.61,462.93,Month-to-Month,Bank Transfer,0
6034,Female,70,41,25.48,1044.68,Month-to-Month,Bank Transfer,0
6035,Female,67,12,60.09,721.08,Month-to-Month,Mailed Check,0
6036,Male,31,50,53.69,2684.5,Month-to-Month,Credit Card,1
6037,Female,75,57,83.74,4773.18,Month-to-Month,Mailed Check,1
6038,Female,33,50,73.57,3678.5,Two Year,Bank Transfer,0
6039,Male,71,57,79.6,4537.2,Two Year,Electronic Check,0
6040,Male,60,54,67.2,3628.8,Month-to-Month,Bank Transfer,0
6041,Female,59,66,47.77,3152.82,Month-to-Month,Credit Card,1
6042,Female,34,8,115.28,922.24,Month-to-Month,Mailed Check,0
6043,Female,63,63,28.64,1804.32,Month-to-Month,Electronic Check,1
6044,Male,39,9,113.89,1025.01,Month-to-Month,Bank Transfer,1
6045,Male,21,60,51.12,3067.2,Month-to-Month,Bank Transfer,0
6046,Female,36,63,71.27,4490.01,One Year,Bank Transfer,0
6047,Male,19,72,30.88,2223.36,One Year,Mailed Check,0
6048,Male,56,3,27.09,81.27,Month-to-Month,Mailed Check,0
6049,Female,26,13,62.95,818.35,One Year,Bank Transfer,0
6050,Female,77,9,94.17,847.53,One Year,Mailed Check,1
6051,Male,36,52,46.94,2440.88,Month-to-Month,Electronic Check,0
6052,Male,33,62,76.23,4726.26,Month-to-Month,Electronic Check,1
6053,Female,71,8,47.87,382.96,Two Year,Credit Card,0
6054,Male,42,45,58.86,2648.7,One Year,Mailed Check,0
6055,Male,65,53,110.64,5863.92,Month-to-Month,Mailed Check,1
6056,Female,35,63,105.58,6651.54,One Year,Bank Transfer,0
6057,Female,40,57,71.6,4081.2,Month-to-Month,Electronic Check,1
6058,Male,70,54,43.81,2365.74,One Year,Mailed Check,0
6059,Male,38,19,39.32,747.08,Month-to-Month,Mailed Check,0
6060,Male,28,67,115.41,7732.47,Month-to-Month,Mailed Check,1
6061,Female,56,46,40.27,1852.42,One Year,Bank Transfer,0
6062,Male,58,10,100.82,1008.2,One Year,Electronic Check,0
6063,Male,21,18,56.9,1024.2,Month-to-Month,Mailed Check,0
6064,Female,42,12,118.57,1422.84,Month-to-Month,Mailed Check,0
6065,Female,49,49,56.82,2784.18,Month-to-Month,Bank Transfer,0
6066,Male,47,23,55.15,1268.45,Month-to-Month,Credit Card,1
6067,Female,62,62,83.75,5192.5,Month-to-Month,Bank Transfer,1
6068,Female,76,11,116.15,1277.65,One Year,Mailed Check,1
6069,Male,43,56,117.62,6586.72,Month-to-Month,Electronic Check,1
6070,Female,74,55,90.72,4989.6,One Year,Electronic Check,1
6071,Female,78,25,95.46,2386.5,One Year,Mailed Check,0
6072,Male,53,9,76.34,687.06,Month-to-Month,Credit Card,1
6073,Female,68,12,95.58,1146.96,One Year,Bank Transfer,0
6074,Male,51,11,105.98,1165.78,Two Year,Mailed Check,1
6075,Male,26,38,68.61,2607.18,Month-to-Month,Mailed Check,0
6076,Female,29,28,81.99,2295.72,Two Year,Mailed Check,1
6077,Female,19,8,73.73,589.84,One Year,Bank Transfer,0
6078,Female,55,47,76.25,3583.75,One Year,Electronic Check,0
6079,Male,22,36,109.0,3924.0,Month-to-Month,Bank Transfer,1
6080,Female,79,50,55.56,2778.0,One Year,Mailed Check,0
6081,Male,22,9,40.82,367.38,Month-to-Month,Electronic Check,1
6082,Female,69,60,65.63,3937.8,One Year,Credit Card,0
6083,Female,39,72,40.81,2938.32,Two Year,Mailed Check,0
6084,Female,22,67,69.84,4679.28,One Year,Electronic Check,0
6085,Male,76,53,110.35,5848.55,Month-to-Month,Electronic Check,1
6086,Female,21,17,81.74,1389.58,Month-to-Month,Electronic Check,0
6087,Female,78,53,105.54,5593.62,Month-to-Month,Mailed Check,1
6088,Male,26,28,36.62,1025.36,Two Year,Credit Card,0
6089,Male,46,63,110.09,6935.67,Month-to-Month,Electronic Check,0
6090,Female,39,15,80.18,1202.7,Month-to-Month,Mailed Check,1
6091,Female,44,19,23.18,440.42,Month-to-Month,Electronic Check,0
6092,Female,27,70,83.31,5831.7,Two Year,Bank Transfer,0
6093,Male,33,47,115.14,5411.58,Month-to-Month,Electronic Check,1
6094,Male,59,71,27.92,1982.32,Two Year,Mailed Check,0
6095,Male,78,48,78.25,3756.0,One Year,Electronic Check,0
6096,Male,59,20,111.55,2231.0,Two Year,Electronic Check,0
6097,Female,78,37,20.97,775.89,Month-to-Month,Bank Transfer,1
6098,Male,68,2,83.09,166.18,Month-to-Month,Bank Transfer,1
6099,Male,27,64,67.49,4319.36,Month-to-Month,Mailed Check,0
6100,Male,23,36,54.7,1969.2,Month-to-Month,Credit Card,0
6101,Female,79,5,82.75,413.75,One Year,Credit Card,0
6102,Female,66,64,25.27,1617.28,Month-to-Month,Credit Card,0
6103,Male,22,7,95.31,667.17,Month-to-Month,Credit Card,1
